event_time,order_id,product_id,category_id,category_code,brand,price,user_id
2020-11-19 10:29:20 UTC,2388440981134692770,1515966223509258176,2268105440044778162,appliances.personal.scales,ava,11.55,1515915625512238117
2020-11-19 10:59:03 UTC,2388440981134692771,2388434452473909943,2268105442846573294,furniture.kitchen.chair,tefal,74.05,1515915625514803507
2020-11-19 10:59:03 UTC,2388440981134692771,2388434452473909942,2268105442846573294,furniture.kitchen.chair,tefal,118.03,1515915625514803507
2020-11-19 10:59:03 UTC,2388440981134692771,2388434452473940472,2268105442636858090,furniture.kitchen.table,tefal,76.37,1515915625514803507
2020-11-19 10:13:17 UTC,2388440981134692772,2273948308890190595,2268105439407243942,,neo,81.00,1515915625514599522
2020-11-19 11:52:28 UTC,2388440981134692773,2273948219434074310,2268105439516295848,,tefal,120.35,1515915625514803508
2020-11-19 09:52:46 UTC,2388440981134692774,1515966223509088564,2268105430162997728,electronics.audio.headphone,apple,324.05,1515915625514803509
2020-11-19 12:43:53 UTC,2388440981134692775,2388434452476875390,,789.33,1515915625514803510
2020-11-19 12:43:53 UTC,2388440981134692775,1515966223523303362,,69.44,1515915625514803510
2020-11-19 07:25:53 UTC,2388440981134692776,2388434452475830365,2268105423527608654,,ava,16.18,1515915625514803511
2020-11-19 07:25:53 UTC,2388440981134692776,1515966223509122957,2268105393035018958,,polaris,46.27,1515915625514803511
2020-11-19 07:22:03 UTC,2388440981134692777,1515966223509122921,2268105445203772192,appliances.kitchen.coffee_grinder,polaris,30.07,1515915625514803512
2020-11-19 07:22:03 UTC,2388440981134692777,2309018264316936677,2268105441563116244,appliances.kitchen.juicer,scarlett,50.90,1515915625514803512
2020-11-19 08:59:54 UTC,2388440981134692778,1515966223509130632,2268105426983715228,construction.tools.screw,ava,4.61,1515915625514803513
2020-11-19 08:59:54 UTC,2388440981134692778,1515966223510617937,2268105441210794700,,none,18.50,1515915625514803513
2020-11-19 09:01:04 UTC,2388440981134692779,1515966223509132256,2268105411523510340,accessories.bag,transcend,11.32,1515915625514803516
2020-11-19 09:56:27 UTC,2388440981134692780,1515966223509089717,2268105406356128718,computers.peripherals.keyboard,bloody,43.96,1515915625514803517
2020-11-19 10:44:55 UTC,2388440981134692781,1515966223509117543,2268105441747665624,,akvafor,14.10,1515915625514803482
2020-11-19 08:33:48 UTC,2388440981134692782,1515966223509090292,2268105403738882970,,philips,74.05,1515915625514803518
2020-11-19 11:45:12 UTC,2388440981134692783,2360064242494735068,2268105441747665624,,barjher,13.40,1515915625512665484
2020-11-19 06:02:28 UTC,2388440981134692784,1515966223509260454,2268105441647002326,appliances.kitchen.kettle,ava,45.12,1515915625512377984
2020-11-19 06:02:28 UTC,2388440981134692784,1515966223509090241,2268105441101742794,appliances.kitchen.blender,moulinex,69.42,1515915625512377984
2020-11-19 07:06:09 UTC,2388440981134692785,1515966223509127827,2268105441856717530,appliances.kitchen.kettle,ava,18.50,1515915625514803519
2020-11-19 10:31:13 UTC,2388440981134692786,1515966223510210969,2268105439088476830,,tefal,4.38,1515915625484658616
2020-11-19 10:31:13 UTC,2388440981134692786,1515966223509104972,2268105442636858090,furniture.kitchen.table,berghoff,39.33,1515915625484658616
2020-11-19 10:31:13 UTC,2388440981134692786,1515966223509719548,2268105419375247608,stationery.battery,camelion,2.31,1515915625484658616
2020-11-19 10:31:13 UTC,2388440981134692786,1515966223511215309,2268105439088476830,,tefal,4.38,1515915625484658616
2020-11-19 10:31:13 UTC,2388440981134692786,1515966223509105938,2268105442427142886,furniture.living_room.cabinet,tvs,6.46,1515915625484658616
2020-11-19 09:13:59 UTC,2388440981134692787,1515966223510058573,2268105439088476830,,provence,6.00,1515915625514803521
2020-11-19 09:13:59 UTC,2388440981134692787,2388434452474083106,2268105442846573294,furniture.kitchen.chair,tefal,32.38,1515915625514803521
2020-11-19 09:13:59 UTC,2388440981134692787,2388434452473909943,2268105442846573294,furniture.kitchen.chair,tefal,74.05,1515915625514803521
2020-11-19 04:51:04 UTC,2388440981134692788,1515966223523006089,2268105658173751944,,avrora,0.67,1515915625466929940
2020-11-19 10:25:07 UTC,2388440981134692789,1515966223510207124,2268105406549066706,computers.peripherals.mouse,delux,4.38,1515915625514803522
2020-11-19 10:25:07 UTC,2388440981134692789,2273948185921585832,2268105586425987954,,gerat,2.52,1515915625514803522
2020-11-19 08:15:11 UTC,2388440981134692790,2273948218469384955,2268105389385974414,appliances.kitchen.hood,bosch,277.75,1515915625514803523
2020-11-19 08:15:11 UTC,2388440981134692790,1515966223509106038,2268105388555502202,appliances.kitchen.oven,samsung,347.20,1515915625514803523
2020-11-19 09:47:24 UTC,2388440981134692791,1515966223509089323,2268105393848713950,appliances.kitchen.refrigerators,beko,428.22,1515915625514803524
2020-11-19 10:13:42 UTC,2388440981134692792,2388434452476045512,2268105402774193030,,philips,34.70,1515915625512085967
2020-11-19 10:13:42 UTC,2388440981134692792,1515966223509107776,2268105390484882084,appliances.iron,philips,46.27,1515915625512085967
2020-11-19 06:21:06 UTC,2388440981134692793,1515966223540383306,2268105441009468104,appliances.kitchen.meat_grinder,aksion,41.64,1515915625513383073
2020-11-19 09:05:52 UTC,2388440981134692794,1515966223523303302,,57.87,1515915625514803525
2020-11-19 09:05:52 UTC,2388440981134692794,1515966223509089955,2268105441009468104,appliances.kitchen.meat_grinder,moulinex,57.85,1515915625514803525
2020-11-19 05:48:38 UTC,2388440981134692795,2388434452475545851,,0.65,1515915625514803491
2020-11-19 05:48:38 UTC,2388440981134692795,2273948283321712726,2268105442427142886,furniture.living_room.cabinet,tvs,7.38,1515915625514803491
2020-11-19 05:48:38 UTC,2388440981134692795,2388434452473940483,2268105442636858090,furniture.kitchen.table,tefal,55.53,1515915625514803491
2020-11-19 06:45:44 UTC,2388440981134692796,1515966223526602871,2268105428166508982,electronics.smartphone,oppo,138.87,1515915625514803526
2020-11-19 06:45:44 UTC,2388440981134692796,1515966223510223139,2268105442427142886,furniture.living_room.cabinet,tefal,13.87,1515915625514803526
2020-11-19 06:45:44 UTC,2388440981134692796,1515966223523303310,,8.10,1515915625514803526
2020-11-19 06:45:44 UTC,2388440981134692796,2388434452476063963,2268105442636858090,furniture.kitchen.table,rondell,25.44,1515915625514803526
2020-11-19 04:04:46 UTC,2388440981134692797,1515966223509108035,2268105392741417672,appliances.environment.water_heater,thermex,101.83,1515915625514803527
2020-11-19 04:04:46 UTC,2388440981134692797,1515966223523303302,,57.87,1515915625514803527
2020-11-19 06:02:53 UTC,2388440981134692798,1515966223509261662,2268105427528974760,,neo,3.45,1515915625514803528
2020-11-19 06:02:53 UTC,2388440981134692798,2388434452475458570,2268105427528974760,,sbs,13.87,1515915625514803528
2020-11-19 07:59:20 UTC,2388440981134692799,1515966223510174165,2268105442636858090,furniture.kitchen.table,tvs,37.01,1515915625514803529
2020-11-19 07:59:20 UTC,2388440981134692799,2388434452473909943,2268105442846573294,furniture.kitchen.chair,tefal,74.05,1515915625514803529
2020-11-19 05:09:33 UTC,2388440981134692800,1515966223545563070,2268105393748050652,appliances.kitchen.refrigerators,ava,335.63,1515915625514803531
2020-11-19 09:34:58 UTC,2388440981134692801,2388434452475830365,2268105423527608654,,ava,16.18,1515915625514803532
2020-11-19 09:35:42 UTC,2388440981134692802,1515966223509106058,2268105392925967052,appliances.environment.air_heater,ava,9.24,1515915625514803533
